DateID;CustomerID;TotalTimeWatched;Platform;PlayEventType;VideoTitle
20210119;9CQP1WGUKE35F1YBLM02D52H000S;2760;Leanback;Other;Kantlyn
20210119;9CQP1WGUKE35F1YBLM02D52H000S;1140;Leanback;Other;Indebted
20210119;9CQP1WGUKE35F1YBLM02D52H000S;1020;Web;LiveTV;Supa Strikas
20210119;9CQP1WGUKE35F1YBLM02D52H000S;1140;Web;Catch Up;Nickelodeon Spyders
20210119;9CQP1WGUKE35F1YBLM02D52H000S;180;Web;Catch Up;Nickelodeon Spyders
20210119;9CQP1WGUKE35F1YBLM02D52H000S;60;Web;Catch Up;Sonic The Hedgehog
20210119;9CQP1WGUKE35F1YBLM02D52H000S;420;Web;LiveTV;Bargain Mansions
20210119;9CQP1WGUKE35F1YBLM02D52H000S;9900;Web;LiveTV;The Loud House
20210119;9CQP1WGUKE35F1YBLM02D52H000S;1080;Web;Catch Up;Sonic The Hedgehog
20210119;9CQP1WGUKE35F1YBLM02D52H000S;60;Leanback;LiveTV;Buying And Selling With Property...
20210119;9CQP1WGUKE35F1YBLM02D52H000S;1500;Leanback;Other;Skeem Saam
20210119;9CQP1WGUKE35F1YBLM02D52H000S;1500;Leanback;Other;Kansel
20210119;9CQP1WGUKE35F1YBLM02D52H000S;900;Leanback;LiveTV;MTV Music 24
20210119;9CQP1WGUKE35F1YBLM02D52H000S;2160;Leanback;LiveTV;New Wave
20210119;9CQP1WGUKE35F1YBLM02D52H000S;1380;Leanback;Other;Suidooster
20210119;9CQP1WGUKE35F1YBLM02D52H000S;4620;Leanback;LiveTV;Morning Live
20210119;9CQP1WGUKE35F1YBLM02D52H000S;540;Leanback;LiveTV;Unknown
20210119;9CQP1WGUKE35F1YBLM02D52H000S;720;Web;LiveTV;SpongeBob SquarePants
20210119;9CQP1WGUKE35F1YBLM02D52H000S;5580;Web;LiveTV;Power Rangers Beast Morphers
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;420;Leanback;LiveTV;Quest Means Business
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;720;Leanback;LiveTV;The News Hour With Mark Austin
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;2280;Leanback;LiveTV;Nightline
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;3000;Leanback;LiveTV;All Angles
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;5400;Leanback;LiveTV;Lunchtime
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;1320;Leanback;Other;Isibaya
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;1320;Leanback;Other;Isibaya
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;1260;Leanback;Other;Isibaya
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;1380;Leanback;Other;Isibaya
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;3180;Leanback;LiveTV;The Situation Room With Wolf Blitzer
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;8220;Leanback;LiveTV;South Africa Tonight
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;5760;Leanback;LiveTV;The Lead
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;2460;Leanback;LiveTV;Lunchtime
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;1260;Leanback;Other;Isibaya
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;1260;Leanback;Other;Isibaya
20210119;8H97BUBN86RPIZTHIAYA2HL7004H;1080;Leanback;LiveTV;Morning Live
20210119;B11KIU4ALVTN81A9JPCAKP1C004Z;1500;Leanback;LiveTV;homicide hunter
20210119;B11KIU4ALVTN81A9JPCAKP1C004Z;5580;Leanback;LiveTV;young sheldon
20210119;B11KIU4ALVTN81A9JPCAKP1C004Z;960;Leanback;LiveTV;bizarre foods with andrew zimmern
20210119;A3IXLECV7QXD3S95DCG94QCU0061;3300;Leanback;LiveTV;miraculous: tales of ladybug and...
20210119;IO6JFUJY7HFYJ2V8J9704DSM002X;840;Android;Catch Up;The Queen
20210119;IO6JFUJY7HFYJ2V8J9704DSM002X;1320;Android;LiveTV;Unknown
20210119;IO6JFUJY7HFYJ2V8J9704DSM002X;1440;Android;LiveTV;Unknown
20210119;IO6JFUJY7HFYJ2V8J9704DSM002X;60;Android;LiveTV;Unknown
20210119;IO6JFUJY7HFYJ2V8J9704DSM002X;480;Android;Catch Up;The Queen
20210119;IO6JFUJY7HFYJ2V8J9704DSM002X;240;Android;LiveTV;Unknown
20210119;IO6JFUJY7HFYJ2V8J9704DSM002X;120;Android;Catch Up;Uthando Noxolo
20210119;9O36G4K66YKUKE5JCRPHEK6D0023;540;Leanback;LiveTV;Unknown
20210119;D15NLP17EIDCLVH5FCXSL1B40001;1140;Leanback;LiveTV;Vergewe My
20210119;D15NLP17EIDCLVH5FCXSL1B40001;4260;Leanback;LiveTV;Landbouweekliks
20210119;KJN24EXMLG5B6D7DAXGZHQJH0019;1200;Leanback;Other;Intelligence
20210119;BNXPE2LZDD8AGEVE1S7Q3UUT000L;240;Leanback;Other;Frozen 2
20210119;BNXPE2LZDD8AGEVE1S7Q3UUT000L;14280;Leanback;LiveTV;Bittersoet
20210119;BNXPE2LZDD8AGEVE1S7Q3UUT000L;6360;Leanback;LiveTV;Unknown
20210119;2RX3GMHLBVMH9GAQ279A4PG50049;1200;iOS;LiveTV;Stock Watch
20210119;3OHMHLJE8Z8NKKMO8AQ37Z4C001D;4500;Leanback;LiveTV;All Angles
20210119;3OHMHLJE8Z8NKKMO8AQ37Z4C001D;300;Leanback;LiveTV;Soccer Zone
20210119;DRITEA3TCXEBGHGI5PYUB9XZ001I;1200;iOS;LiveTV;Lunchtime
20210119;KHKT50M3HEOE2ADE4NXT91UK002X;1680;Leanback;LiveTV;The News Hour With Mark Austin
20210119;BNXPE2LZDD8AGEVE1S7Q3UUT000L;480;Leanback;LiveTV;Piya Naam Ka Diya
20210119;KHKT50M3HEOE2ADE4NXT91UK002X;5160;Leanback;LiveTV;Morning Live
20210120;B47REVD4CEHD9AJ5KSHGL1KG004A;60;Android;LiveTV;Unknown
20210120;2O5N7BZW1V5SAOQWFTCTLOOJ004S;5940;Web;LiveTV;Unexpected
20210120;2O5N7BZW1V5SAOQWFTCTLOOJ004S;840;Web;LiveTV;Welcome to Plathville
20210120;2O5N7BZW1V5SAOQWFTCTLOOJ004S;1140;Web;LiveTV;Nuus
20210120;2O5N7BZW1V5SAOQWFTCTLOOJ004S;300;Web;LiveTV;Doubling Down With The Derricos
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;300;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;3000;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;3000;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;6240;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;300;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;24300;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;1920;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;960;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;960;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;24300;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;1920;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;3120;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;600;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;60;Android;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;480;Leanback;LiveTV;Beat Beneath My Feet
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;20280;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;1380;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;480;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;1440;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;840;Leanback;LiveTV;PL 20/21: Man City v A Villa
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;60;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;900;Leanback;LiveTV;Unknown
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;60;Leanback;LiveTV;PL 20/21: Man City v A Villa
20210120;B60C698E6LY03L3PM8P012YO005M;660;iOS;Catch Up;Mistletoe Secret
20210120;GLCA7UXE9BWRG6GVBNZ270J1004C;180;Leanback;LiveTV;Lunchtime
20210120;HPQACFHAKTXR7XDY4NMW4QIU0042;1980;Android;Catch Up;Craig Of The Creek
20210120;KEFL2WL371PM3R0QBTN6I5UF000E;600;Web;LiveTV;Unknown
20210120;42P63SX0LVX1J5DQBKWUHTTN004S;60;Android;LiveTV;Unknown
20210120;42P63SX0LVX1J5DQBKWUHTTN004S;420;Leanback;LiveTV;President Biden: The Inauguration
20210120;42P63SX0LVX1J5DQBKWUHTTN004S;1620;Leanback;LiveTV;BBC World News: Inauguration Special
20210120;42P63SX0LVX1J5DQBKWUHTTN004S;900;Leanback;LiveTV;President Biden: The Inauguration
20210120;CR1G29R074Y93PVPBAXALFBQ002O;780;Leanback;LiveTV;Unknown
20210120;CR1G29R074Y93PVPBAXALFBQ002O;360;Leanback;Catch Up;Suidooster
20210120;BNXPE2LZDD8AGEVE1S7Q3UUT000L;15180;Leanback;LiveTV;Unknown
20210120;BNXPE2LZDD8AGEVE1S7Q3UUT000L;1260;Leanback;Other;Arendsvlei
20210120;BNXPE2LZDD8AGEVE1S7Q3UUT000L;1200;Leanback;Other;Arendsvlei
20210120;GP1DIXV84RK8J68H7S7U7QBJ001A;240;Leanback;Other;Big Bash Twenty20
20210120;GP1DIXV84RK8J68H7S7U7QBJ001A;120;Leanback;Other;Sunshine Tour
20210120;GP1DIXV84RK8J68H7S7U7QBJ001A;360;Leanback;Other;Women's SA v Pakistan ODI Series
20210120;GP1DIXV84RK8J68H7S7U7QBJ001A;180;Leanback;Other;Kyalami 9 Hour
20210120;GP1DIXV84RK8J68H7S7U7QBJ001A;1080;Leanback;LiveTV;Int CRI (W) '21: RSA v PAK 1st ODI
20210120;ISMPJTZSJOX96H8FESNXGKPH004F;2400;Leanback;Other;The Good Doctor
20210120;ISMPJTZSJOX96H8FESNXGKPH004F;60;Android;LiveTV;Unknown
20210120;BDO6C9VE5TGIAK7R4SOQDN6Z006J;12720;Web;LiveTV;Unknown
20210120;BN133J5MADQQHMOOB8D4HCEX001O;60;Web;LiveTV;Flip It Like Disick
20210120;BN133J5MADQQHMOOB8D4HCEX001O;60;Web;LiveTV;Parliamentary Committee
20210120;BN133J5MADQQHMOOB8D4HCEX001O;300;Web;LiveTV;SA Today
20210120;BN133J5MADQQHMOOB8D4HCEX001O;60;Leanback;Other;The Hunt For Red October
20210120;BN133J5MADQQHMOOB8D4HCEX001O;420;Leanback;Other;The Hunt For Red October
20210120;BN133J5MADQQHMOOB8D4HCEX001O;180;Web;Catch Up;The Hunt For Red October
20210120;BN133J5MADQQHMOOB8D4HCEX001O;240;Web;LiveTV;BBC World News: Inauguration Special
20210120;BN133J5MADQQHMOOB8D4HCEX001O;180;Web;LiveTV;Days Of Our Lives
20210120;BN133J5MADQQHMOOB8D4HCEX001O;5340;Leanback;LiveTV;Inauguration of Joe Biden
20210120;BN133J5MADQQHMOOB8D4HCEX001O;3540;Leanback;Other;The Hunt For Red October
20210120;HBR8J9V99LGMJ0MS22Q66OED004C;1560;Leanback;LiveTV;wheeler dealers
20210120;8H97BUBN86RPIZTHIAYA2HL7004H;15660;Leanback;LiveTV;Inauguration of Joe Biden
20210120;8H97BUBN86RPIZTHIAYA2HL7004H;1620;Leanback;LiveTV;Inauguration of Joe Biden
20210120;8H97BUBN86RPIZTHIAYA2HL7004H;480;Leanback;LiveTV;Sky News
20210120;8H97BUBN86RPIZTHIAYA2HL7004H;1800;Leanback;LiveTV;Inauguration of Joe Biden
20210120;8H97BUBN86RPIZTHIAYA2HL7004H;1020;Leanback;LiveTV;Morning Live
20210120;8H97BUBN86RPIZTHIAYA2HL7004H;900;Leanback;LiveTV;Inauguration of Joe Biden
20210120;JYOGA9HQ4XY696D39OMU9LAG000H;9060;Leanback;LiveTV;Unknown
20210120;J9SV7TJOF4IWHK62DA5W2PU30034;600;Leanback;LiveTV;sports bulletin around the clock
20210120;BN133J5MADQQHMOOB8D4HCEX001O;840;Web;LiveTV;Inauguration of Joe Biden
20210120;HBR8J9V99LGMJ0MS22Q66OED004C;120;Leanback;LiveTV;Modern Wheels or Classic Steels
20210120;2O5N7BZW1V5SAOQWFTCTLOOJ004S;1920;Web;LiveTV;America's Got Talent
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;6240;Leanback;LiveTV;Unknown
20210120;8H97BUBN86RPIZTHIAYA2HL7004H;1380;Leanback;LiveTV;Inauguration of Joe Biden
20210120;21WZAK519F3XGE226XA7H6XM0066;1500;Leanback;Other;Masterchef Australia
20210120;4J9946KCLJ9UJ8490B4G02ZS001B;60;Leanback;Other;Bull
20210120;BL8N9NMO0DGG52NWIDEEH8910034;1680;Android;LiveTV;Unknown
20210120;3JBDJI0V19599FUWLTNACKWO004S;5220;Web;Catch Up;Marauders
20210120;9WEF1XUM2E8U9GG5FQ9EKLIX0038;120;Leanback;Other;Bull
20210120;EPBF04WULJ4Z3T1GEO1UIT7E006H;3240;Leanback;LiveTV;wolfgat
20210120;EPBF04WULJ4Z3T1GEO1UIT7E006H;4980;Leanback;LiveTV;Die Argitekte
20210120;EPBF04WULJ4Z3T1GEO1UIT7E006H;4680;Leanback;LiveTV;die groot ontbyt
20210120;EPBF04WULJ4Z3T1GEO1UIT7E006H;1200;Leanback;LiveTV;Suidooster
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;900;Leanback;LiveTV;Bheka Mina Ngedwa
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;1020;Leanback;Other;DStv Premiership
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;600;Leanback;Other;Isibaya
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;360;Leanback;LiveTV;The Way Ngingakhona
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;720;Leanback;LiveTV;Mnakwethu Happily Ever After?
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;240;iOS;LiveTV;DStv Prem 20/21: Pirates v Arrows
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;480;Leanback;LiveTV;Dinner Date South Africa
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;120;Leanback;LiveTV;DStv Prem 20/21: Swallows v Chippa
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;60;Leanback;LiveTV;meet the khambules
20210120;JQPCIA0W3STGHOM9D5B3BSQ8004G;1560;Leanback;Other;DStv Premiership
20210120;KA8H3MIC62ZY50A8KGCBFTDT004R;2940;Web;LiveTV;PL 20/21: Man City v A Villa
20210120;KA8H3MIC62ZY50A8KGCBFTDT004R;7020;Leanback;LiveTV;Unknown
20210120;9UTVHJ8UFNFLKD9I2GBDH2XY0032;1380;Leanback;LiveTV;PL 20/21: Man City v A Villa
20210120;9UTVHJ8UFNFLKD9I2GBDH2XY0032;1500;Leanback;LiveTV;UFC Fight Night: Chiesa v Magny
20210120;FAQLMB61K7REJA6M3X67DIUL003M;2460;Leanback;LiveTV;Unknown
20210120;ISMPJTZSJOX96H8FESNXGKPH004F;1740;Leanback;LiveTV;DStv Prem 20/21: Pirates v Arrows
20210120;ATCRGFHM5AI3984CI13R1P8H003X;120;Leanback;LiveTV;Unknown
20210120;ATCRGFHM5AI3984CI13R1P8H003X;5220;Leanback;LiveTV;Unknown
20210120;ATCRGFHM5AI3984CI13R1P8H003X;360;Leanback;LiveTV;Unknown
20210120;ATCRGFHM5AI3984CI13R1P8H003X;60;Leanback;Catch Up;Manhunt: Deadly Games
20210120;ATCRGFHM5AI3984CI13R1P8H003X;360;Leanback;Catch Up;Manhunt: Deadly Games
20210120;ATCRGFHM5AI3984CI13R1P8H003X;120;Leanback;LiveTV;Unknown
20210120;ATCRGFHM5AI3984CI13R1P8H003X;4680;Leanback;LiveTV;Unknown
20210120;ATCRGFHM5AI3984CI13R1P8H003X;300;Leanback;LiveTV;Unknown
20210120;ATCRGFHM5AI3984CI13R1P8H003X;360;Leanback;LiveTV;Unknown
20210120;ATCRGFHM5AI3984CI13R1P8H003X;960;Leanback;Catch Up;68 Whiskey
20210120;ATCRGFHM5AI3984CI13R1P8H003X;600;Leanback;Catch Up;Manhunt: Deadly Games
20210120;1PEIH4YTDA723OON1YAW2I31003H;240;Leanback;Other;Premier League
20210120;GL1KMCXWHXLDM0FI5LMV5DQZ0051;60;Leanback;LiveTV;Wheeler Dealers
20210120;JFI0839F8G8LKIWVCVCCBIMO0045;300;iOS;Catch Up;Premier League
20210120;JFI0839F8G8LKIWVCVCCBIMO0045;1440;Leanback;LiveTV;US Presidential Inauguration 2021
20210120;JFI0839F8G8LKIWVCVCCBIMO0045;300;Leanback;LiveTV;US Presidential Inauguration 2021
20210120;JFI0839F8G8LKIWVCVCCBIMO0045;300;Leanback;LiveTV;Unknown
20210120;JFI0839F8G8LKIWVCVCCBIMO0045;300;iOS;Catch Up;LaLiga Santander
20210120;0J7VD6A5AAKQC63SI4KNLBOF006C;660;Leanback;LiveTV;PL 20/21: Man City v A Villa
20210120;0J7VD6A5AAKQC63SI4KNLBOF006C;360;Leanback;LiveTV;PL 20/21: Man City v A Villa
20210120;0J7VD6A5AAKQC63SI4KNLBOF006C;60;Leanback;LiveTV;Bring It On: All Or Nothing
20210120;0J7VD6A5AAKQC63SI4KNLBOF006C;240;Leanback;LiveTV;PLTV: 100
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;660;Leanback;LiveTV;Vampirina
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;660;Leanback;LiveTV;DStv Prem Build Up
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;60;Leanback;LiveTV;Fluffy's Rhyme Time
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;240;Leanback;LiveTV;DStv Prem Build Up
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;1020;Leanback;Other;Ehostela
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;1620;Leanback;LiveTV;Mr. Bean: The Animated Series
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;720;Leanback;LiveTV;Masha And The Bear
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;780;Leanback;LiveTV;DStv Prem 20/21: Pirates v Arrows
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;720;Leanback;LiveTV;Mira Royal Detective
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;1860;Leanback;LiveTV;DStv Prem 20/21: Pirates v Arrows
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;360;Leanback;LiveTV;Mickey Mouse Mixed-up Adventures
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;2460;Leanback;LiveTV;DStv Prem 20/21: Pirates v Arrows
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;1380;Leanback;LiveTV;Dinosaur Train
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;480;Leanback;LiveTV;PL 20/21: Man City v A Villa
20210120;7I2C3TAOJFC87ST7HFRC5AI6003W;840;Leanback;LiveTV;Daniel Tiger's Neighborhood
20210120;31YYK5MKH1YGJ2OULNCO83UX001W;60;Web;LiveTV;Sports Quest
20210120;31YYK5MKH1YGJ2OULNCO83UX001W;60;Leanback;LiveTV;Unknown
20210120;31YYK5MKH1YGJ2OULNCO83UX001W;60;Leanback;LiveTV;Unknown
20210120;31YYK5MKH1YGJ2OULNCO83UX001W;120;Leanback;LiveTV;Unknown
20210120;96IV6O8D2U342FMWAIGQEDYE002L;360;Leanback;LiveTV;Unknown
20210120;96IV6O8D2U342FMWAIGQEDYE002L;1620;Web;LiveTV;Unknown
20210120;96IV6O8D2U342FMWAIGQEDYE002L;180;Leanback;LiveTV;Unknown
20210120;96IV6O8D2U342FMWAIGQEDYE002L;2100;Leanback;LiveTV;Unknown
20210120;96IV6O8D2U342FMWAIGQEDYE002L;480;Leanback;LiveTV;Unknown
20210120;96IV6O8D2U342FMWAIGQEDYE002L;3000;Leanback;LiveTV;Unknown
20210120;96IV6O8D2U342FMWAIGQEDYE002L;300;Leanback;LiveTV;Unknown
20210120;BBDDBE52HO8S2BUNJETN8L3V0064;1860;iOS;LiveTV;SportsCenter
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;1920;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;960;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;960;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;24300;Leanback;LiveTV;Unknown
20210120;JAJ82KH7E2I02BRM9VQJHDJM004H;1920;Leanback;LiveTV;Unknown
20210120;D9GKEJ0WEUX6LS3SJYIT5IUL001V;1560;Leanback;LiveTV;Ispani
20210120;D9GKEJ0WEUX6LS3SJYIT5IUL001V;540;Leanback;LiveTV;Uzalo
20210120;D9GKEJ0WEUX6LS3SJYIT5IUL001V;1620;Leanback;LiveTV;Siswati/Ndebele News
20210120;D9GKEJ0WEUX6LS3SJYIT5IUL001V;60;Leanback;LiveTV;Sailing Vessel Delos
20210120;D9GKEJ0WEUX6LS3SJYIT5IUL001V;60;Leanback;LiveTV;Showtime
20210120;D9GKEJ0WEUX6LS3SJYIT5IUL001V;240;Leanback;LiveTV;Yu-Gi-Oh! 5D's
20210120;D9GKEJ0WEUX6LS3SJYIT5IUL001V;3120;Leanback;LiveTV;Play It Up
20210120;D9GKEJ0WEUX6LS3SJYIT5IUL001V;1080;Leanback;LiveTV;Uzalo
20210120;C5R97LFH196UEXDXCPUB91YB004H;60;Leanback;LiveTV;Unknown
20210120;C5R97LFH196UEXDXCPUB91YB004H;360;Leanback;LiveTV;Unknown
20210120;C5R97LFH196UEXDXCPUB91YB004H;240;Leanback;LiveTV;Unknown
20210120;C5R97LFH196UEXDXCPUB91YB004H;1320;Leanback;Catch Up;Nickelodeon Spyders
20210120;C5R97LFH196UEXDXCPUB91YB004H;1140;Leanback;Catch Up;Nickelodeon Spyders
20210120;C5R97LFH196UEXDXCPUB91YB004H;240;Leanback;LiveTV;Unknown
20210120;C5R97LFH196UEXDXCPUB91YB004H;120;Leanback;LiveTV;Unknown
20210120;C5R97LFH196UEXDXCPUB91YB004H;420;Leanback;LiveTV;Unknown
20210120;C5R97LFH196UEXDXCPUB91YB004H;300;Leanback;Catch Up;Nickelodeon Spyders
20210120;H9Q00LM5FAQWGG4X2XGDFKDZ002O;600;Leanback;LiveTV;The Interrogator
20210120;H9Q00LM5FAQWGG4X2XGDFKDZ002O;3660;Leanback;LiveTV;CNN Newsroom
20210120;H9Q00LM5FAQWGG4X2XGDFKDZ002O;420;iOS;LiveTV;Dian Fossey: Secrets In The Mist
20210120;H9Q00LM5FAQWGG4X2XGDFKDZ002O;300;Leanback;LiveTV;PL 20/21: Man City v A Villa
20210120;H9Q00LM5FAQWGG4X2XGDFKDZ002O;420;Leanback;LiveTV;Random Breath Test
20210120;H9Q00LM5FAQWGG4X2XGDFKDZ002O;360;Leanback;LiveTV;President Biden: The Inauguration
20210120;H9Q00LM5FAQWGG4X2XGDFKDZ002O;240;Leanback;LiveTV;News@Prime with Cathy Mohlahlana
20210120;H9Q00LM5FAQWGG4X2XGDFKDZ002O;840;Leanback;LiveTV;Random Breath Test
20210120;IU7TALZFA4A19B369AM2F809006P;660;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;180;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;480;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;240;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;180;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;240;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;3360;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;1440;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;660;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;60;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;4800;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;1200;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;2940;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;180;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;780;Leanback;LiveTV;Unknown
20210120;IU7TALZFA4A19B369AM2F809006P;360;Leanback;LiveTV;Unknown
20210120;0SNW3WHV71N8J246KTXE33S70033;1740;Leanback;LiveTV;Int CRI (W) '21: RSA v PAK 1st ODI
20210120;0SNW3WHV71N8J246KTXE33S70033;60;Leanback;LiveTV;Sports Bulletin Around The Clock
20210120;0SNW3WHV71N8J246KTXE33S70033;240;Leanback;LiveTV;Int CRI (W) '21: RSA v PAK 1st ODI
20210120;0SNW3WHV71N8J246KTXE33S70033;960;Leanback;LiveTV;Int CRI (W) '21: RSA v PAK 1st ODI
20210120;0SNW3WHV71N8J246KTXE33S70033;420;Leanback;LiveTV;Int CRI (W) '21: RSA v PAK 1st ODI
20210120;0SNW3WHV71N8J246KTXE33S70033;300;iOS;LiveTV;Int CRI (W) '21: RSA v PAK 1st ODI
20210120;0SNW3WHV71N8J246KTXE33S70033;240;Leanback;LiveTV;Inauguration of Joe Biden
20210120;ASBLG1RJA4AY24LT9402L53F000O;240;Leanback;Other;Angel Has Fallen
20210120;FD7U0XYID71PAOR38LFP0GJR0013;1260;Leanback;Other;The Queen
20210120;HGRP4C1UIDDBDFG0981M9SUE0033;720;Leanback;LiveTV;Inauguration of Joe Biden
20210120;FJZH1WU20DMN3IPOH9DGLEJ10020;6540;Leanback;LiveTV;Young Dreams
20210120;849OA255CNYN51LPIZ731P2Z0053;1020;Web;LiveTV;Blue Bloods
20210120;8AI5COYL9BWB55BZIM99GV8S001A;1260;Android;LiveTV;Unknown
20210120;1XW6DWQZB32THMVE60XBD1JJ001C;540;Android;LiveTV;Unknown
20210120;HG64K7449Y0B537D5UX5J846001G;1020;Leanback;LiveTV;Black-ish
20210120;DVL541IC6FJ4DG263LFKF2FN005L;540;Leanback;LiveTV;Unknown
20210120;CR5W71ZI9OMW26AA4JD2E8TF002M;1380;Leanback;Catch Up;Kw̻la
20210120;CR5W71ZI9OMW26AA4JD2E8TF002M;300;Leanback;Catch Up;Kw̻la
20210120;CR5W71ZI9OMW26AA4JD2E8TF002M;1380;Leanback;Catch Up;Kw̻la
20210120;CR5W71ZI9OMW26AA4JD2E8TF002M;1260;Leanback;Catch Up;Suidooster
20210120;CR5W71ZI9OMW26AA4JD2E8TF002M;1080;Leanback;Catch Up;Kw̻la
20210120;CR5W71ZI9OMW26AA4JD2E8TF002M;5340;Leanback;LiveTV;Morning Live
